date,product_id,sales,quantity,price,category,revenue,day_of_week,month
2022-04-04,Product_1,506.57,37,39.17,Electronics,18743.09,Monday,April
2022-04-05,Product_1,536.09,39,73.98,Books,20907.510000000002,Tuesday,April
2022-04-06,Product_1,510.29,37,53.85,Books,18880.73,Wednesday,April
2022-04-07,Product_1,560.85,41,52.85,Electronics,22994.850000000002,Thursday,April
2022-04-08,Product_1,560.78,41,92.84,Books,22991.98,Friday,April
2022-04-09,Product_1,548.48,40,87.67,Clothing,21939.2,Saturday,April
2022-04-10,Product_1,545.41,39,73.84,Electronics,21270.989999999998,Sunday,April
2022-04-11,Product_1,465.54,34,26.46,Clothing,15828.36,Monday,April
2022-04-12,Product_1,560.22,41,78.32,Books,22969.02,Tuesday,April
2022-04-13,Product_1,503.92,36,24.35,Books,18141.12,Wednesday,April
2022-04-14,Product_1,591.03,43,44.17,Food,25414.289999999997,Thursday,April
2022-04-15,Product_1,515.78,37,69.24,Electronics,19083.86,Friday,April
2022-04-16,Product_1,568.04,41,28.22,Food,23289.64,Saturday,April
2022-04-17,Product_1,505.87,37,33.43,Toys,18717.19,Sunday,April
2022-04-18,Product_1,505.14,37,32.17,Electronics,18690.18,Monday,April
2022-04-19,Product_1,517.4,37,72.92,Food,19143.8,Tuesday,April
2022-04-20,Product_1,520.71,38,64.54,Food,19786.980000000003,Wednesday,April
2022-04-21,Product_1,543.4,39,89.85,Clothing,21192.6,Thursday,April
2022-04-22,Product_1,558.84,40,93.88,Electronics,22353.600000000002,Friday,April
2022-04-23,Product_1,558.56,40,89.01,Clothing,22342.399999999998,Saturday,April
2022-04-24,Product_1,518.07,37,99.18,Electronics,19168.59,Sunday,April
2022-04-25,Product_1,476.83,34,22.36,Food,16212.22,Monday,April
2022-04-26,Product_1,527.61,38,52.45,Toys,20049.18,Tuesday,April
2022-04-27,Product_1,594.15,43,58.82,Books,25548.45,Wednesday,April
2022-04-28,Product_1,497.12,36,35.32,Food,17896.32,Thursday,April
2022-04-29,Product_1,561.95,41,55.67,Books,23039.95,Friday,April
2022-04-30,Product_1,524.49,38,33.55,Clothing,19930.62,Saturday,April
2022-05-01,Product_1,529.38,38,49.73,Toys,20116.44,Sunday,May
2022-05-02,Product_1,460.76,33,94.67,Electronics,15205.08,Monday,May
2022-05-03,Product_1,515.29,37,70.74,Clothing,19065.73,Tuesday,May
2022-05-04,Product_1,480.66,35,69.54,Electronics,16823.100000000002,Wednesday,May
2022-05-05,Product_1,541.29,39,92.43,Electronics,21110.309999999998,Thursday,May
2022-05-06,Product_1,567.9,41,95.31,Clothing,23283.899999999998,Friday,May
2022-05-07,Product_1,700.35,51,24.68,Toys,35717.85,Saturday,May
2022-05-08,Product_1,520.69,38,67.13,Electronics,19786.22,Sunday,May
2022-05-09,Product_1,518.88,38,93.78,Food,19717.44,Monday,May
2022-05-10,Product_1,524.85,38,41.97,Electronics,19944.3,Tuesday,May
2022-05-11,Product_1,496.96,36,69.71,Food,17890.559999999998,Wednesday,May
2022-05-12,Product_1,494.83,36,95.02,Clothing,17813.88,Thursday,May
2022-05-13,Product_1,552.2,40,79.77,Books,22088.0,Friday,May
2022-05-14,Product_1,523.46,38,52.21,Clothing,19891.480000000003,Saturday,May
2022-05-15,Product_1,519.37,38,30.31,Food,19736.06,Sunday,May
2022-05-16,Product_1,455.4,33,74.81,Food,15028.199999999999,Monday,May
2022-05-17,Product_1,476.76,34,29.53,Clothing,16209.84,Tuesday,May
2022-05-18,Product_1,520.45,38,73.51,Toys,19777.100000000002,Wednesday,May
2022-05-19,Product_1,579.52,42,86.09,Books,24339.84,Thursday,May
2022-05-20,Product_1,550.87,40,78.05,Electronics,22034.8,Friday,May
2022-05-21,Product_1,539.55,39,49.99,Food,21042.449999999997,Saturday,May
2022-05-22,Product_1,524.49,38,44.39,Electronics,19930.62,Sunday,May
2022-05-23,Product_1,435.08,31,71.35,Toys,13487.48,Monday,May
2022-05-24,Product_1,508.9,37,33.31,Food,18829.3,Tuesday,May
2022-05-25,Product_1,517.57,37,90.66,Electronics,19150.09,Wednesday,May
2022-05-26,Product_1,522.17,38,91.8,Clothing,19842.46,Thursday,May
2022-05-27,Product_1,602.28,44,20.85,Electronics,26500.32,Friday,May
2022-05-28,Product_1,483.13,35,80.68,Food,16909.55,Saturday,May
2022-05-29,Product_1,502.79,36,56.48,Food,18100.440000000002,Sunday,May
2022-05-30,Product_1,429.93,31,35.89,Toys,13327.83,Monday,May
2022-05-31,Product_1,551.95,40,66.8,Food,22078.0,Tuesday,May
2022-06-01,Product_1,473.96,34,69.83,Toys,16114.64,Wednesday,June
2022-06-02,Product_1,523.5,38,80.91,Books,19893.0,Thursday,June
2022-06-03,Product_1,529.24,38,84.91,Electronics,20111.12,Friday,June
2022-06-04,Product_1,520.1,38,72.08,Books,19763.8,Saturday,June
2022-06-05,Product_1,502.67,36,66.17,Clothing,18096.12,Sunday,June
2022-06-06,Product_1,493.26,36,20.28,Electronics,17757.36,Monday,June
2022-06-07,Product_1,520.19,38,77.49,Clothing,19767.22,Tuesday,June
2022-06-08,Product_1,516.77,37,23.39,Electronics,19120.489999999998,Wednesday,June
2022-06-09,Product_1,536.95,39,46.1,Clothing,20941.050000000003,Thursday,June
2022-06-10,Product_1,505.91,37,68.11,Books,18718.670000000002,Friday,June
2022-06-11,Product_1,481.29,35,82.3,Electronics,16845.15,Saturday,June
2022-06-12,Product_1,510.84,37,26.28,Food,18901.079999999998,Sunday,June
2022-06-13,Product_1,499.53,36,57.6,Clothing,17983.079999999998,Monday,June
2022-06-14,Product_1,497.35,36,26.3,Food,17904.600000000002,Tuesday,June
2022-06-15,Product_1,497.08,36,39.6,Toys,17894.88,Wednesday,June
2022-06-16,Product_1,523.5,38,66.34,Clothing,19893.0,Thursday,June
2022-06-17,Product_1,493.67,36,57.19,Electronics,17772.12,Friday,June
2022-06-18,Product_1,528.7,38,25.8,Electronics,20090.600000000002,Saturday,June
2022-06-19,Product_1,559.04,40,35.04,Food,22361.6,Sunday,June
2022-06-20,Product_1,487.48,35,47.76,Food,17061.8,Monday,June
2022-06-21,Product_1,475.47,34,42.19,Food,16165.980000000001,Tuesday,June
2022-06-22,Product_1,528.75,38,33.38,Food,20092.5,Wednesday,June
2022-06-23,Product_1,492.04,36,88.82,Clothing,17713.440000000002,Thursday,June
2022-06-24,Product_1,537.96,39,87.01,Electronics,20980.440000000002,Friday,June
2022-06-25,Product_1,492.59,36,49.64,Books,17733.239999999998,Saturday,June
2022-06-26,Product_1,496.27,36,56.07,Toys,17865.72,Sunday,June
2022-06-27,Product_1,505.18,37,38.64,Toys,18691.66,Monday,June
2022-06-28,Product_1,444.6,32,94.38,Food,14227.2,Tuesday,June
2022-06-29,Product_1,535.32,39,65.25,Clothing,20877.480000000003,Wednesday,June
2022-06-30,Product_1,495.1,36,84.68,Toys,17823.600000000002,Thursday,June
2022-07-01,Product_1,530.24,38,42.25,Books,20149.12,Friday,July
2022-07-02,Product_1,515.57,37,73.74,Electronics,19076.09,Saturday,July
2022-07-03,Product_1,517.66,37,76.99,Books,19153.42,Sunday,July
2022-07-04,Product_1,464.21,34,66.85,Clothing,15783.14,Monday,July
2022-07-05,Product_1,463.41,33,96.17,Toys,15292.53,Tuesday,July
2022-07-06,Product_1,523.48,38,25.13,Books,19892.24,Wednesday,July
2022-07-07,Product_1,506.83,37,95.4,Toys,18752.71,Thursday,July
2022-07-08,Product_1,511.94,37,30.47,Food,18941.78,Friday,July
2022-07-09,Product_1,509.89,37,87.67,Food,18865.93,Saturday,July
2022-07-10,Product_1,486.61,35,48.42,Books,17031.350000000002,Sunday,July
2022-07-11,Product_1,460.83,33,90.58,Books,15207.39,Monday,July
2022-07-12,Product_1,432.5,31,58.14,Clothing,13407.5,Tuesday,July
2022-07-13,Product_1,445.95,32,62.01,Toys,14270.4,Wednesday,July
2022-07-14,Product_1,415.03,30,91.42,Electronics,12450.9,Thursday,July
2022-07-15,Product_1,497.7,36,21.44,Books,17917.2,Friday,July
2022-07-16,Product_1,478.05,35,51.73,Food,16731.75,Saturday,July
2022-07-17,Product_1,418.94,30,78.41,Toys,12568.2,Sunday,July
2022-07-18,Product_1,433.82,31,61.16,Electronics,13448.42,Monday,July
2022-07-19,Product_1,475.77,34,50.55,Books,16176.18,Tuesday,July
2022-07-20,Product_1,509.02,37,68.77,Clothing,18833.739999999998,Wednesday,July
2022-07-21,Product_1,490.14,35,43.88,Books,17154.899999999998,Thursday,July
2022-07-22,Product_1,435.79,31,36.18,Toys,13509.49,Friday,July
2022-07-23,Product_1,456.42,33,67.61,Clothing,15061.86,Saturday,July
2022-07-24,Product_1,455.51,33,54.24,Food,15031.83,Sunday,July
2022-07-25,Product_1,474.35,34,41.21,Toys,16127.900000000001,Monday,July
2022-07-26,Product_1,472.98,34,65.8,Books,16081.32,Tuesday,July
2022-07-27,Product_1,452.79,33,25.21,Electronics,14942.070000000002,Wednesday,July
2022-07-28,Product_1,463.73,34,85.95,Electronics,15766.82,Thursday,July
2022-07-29,Product_1,462.84,33,51.78,Food,15273.72,Friday,July
2022-07-30,Product_1,498.87,36,76.84,Clothing,17959.32,Saturday,July
2022-07-31,Product_1,453.44,33,58.08,Electronics,14963.52,Sunday,July
2022-08-01,Product_1,450.58,33,91.82,Books,14869.14,Monday,August
2022-08-02,Product_1,431.83,31,72.2,Electronics,13386.73,Tuesday,August
2022-08-03,Product_1,463.62,33,22.0,Electronics,15299.460000000001,Wednesday,August
2022-08-04,Product_1,471.92,34,57.04,Clothing,16045.28,Thursday,August
2022-08-05,Product_1,482.57,35,73.91,Books,16889.95,Friday,August
2022-08-06,Product_1,445.88,32,47.65,Books,14268.16,Saturday,August
2022-08-07,Product_1,487.25,35,50.4,Food,17053.75,Sunday,August
2022-08-08,Product_1,454.05,33,65.84,Clothing,14983.65,Monday,August
2022-08-09,Product_1,467.7,34,56.2,Toys,15901.8,Tuesday,August
2022-08-10,Product_1,466.13,34,45.01,Toys,15848.42,Wednesday,August
2022-08-11,Product_1,494.65,36,66.24,Books,17807.399999999998,Thursday,August
2022-08-12,Product_1,437.86,32,39.37,Food,14011.52,Friday,August
2022-08-13,Product_1,436.52,32,66.84,Books,13968.64,Saturday,August
2022-08-14,Product_1,469.06,34,57.51,Books,15948.04,Sunday,August
2022-08-15,Product_1,443.97,32,31.41,Books,14207.04,Monday,August
2022-08-16,Product_1,454.46,33,96.04,Toys,14997.179999999998,Tuesday,August
2022-08-17,Product_1,352.02,25,31.01,Toys,8800.5,Wednesday,August
2022-08-18,Product_1,407.54,29,99.69,Books,11818.66,Thursday,August
2022-08-19,Product_1,468.37,34,23.3,Food,15924.58,Friday,August
2022-08-20,Product_1,457.23,33,88.6,Toys,15088.59,Saturday,August
2022-08-21,Product_1,390.47,28,44.73,Clothing,10933.16,Sunday,August
2022-08-22,Product_1,434.93,31,35.41,Books,13482.83,Monday,August
2022-08-23,Product_1,477.08,34,86.22,Clothing,16220.72,Tuesday,August
2022-08-24,Product_1,392.41,28,25.98,Clothing,10987.480000000001,Wednesday,August
2022-08-25,Product_1,482.83,35,42.95,Clothing,16899.05,Thursday,August
2022-08-26,Product_1,460.23,33,69.01,Books,15187.59,Friday,August
2022-08-27,Product_1,461.59,33,95.0,Food,15232.47,Saturday,August
2022-08-28,Product_1,448.73,32,53.91,Books,14359.36,Sunday,August
2022-08-29,Product_1,422.77,31,58.69,Books,13105.869999999999,Monday,August
2022-08-30,Product_1,470.84,34,29.85,Books,16008.56,Tuesday,August
2022-08-31,Product_1,481.48,35,55.4,Books,16851.8,Wednesday,August
2022-09-01,Product_1,489.86,35,92.11,Food,17145.100000000002,Thursday,September
2022-09-02,Product_1,486.38,35,46.1,Books,17023.3,Friday,September
2022-09-03,Product_1,486.62,35,89.28,Electronics,17031.7,Saturday,September
2022-09-04,Product_1,412.47,30,71.53,Clothing,12374.1,Sunday,September
2022-09-05,Product_1,409.24,30,75.55,Toys,12277.2,Monday,September
2022-09-06,Product_1,427.04,31,39.83,Toys,13238.24,Tuesday,September
2022-09-07,Product_1,453.99,33,74.07,Toys,14981.67,Wednesday,September
2022-09-08,Product_1,433.24,31,58.55,Books,13430.44,Thursday,September
2022-09-09,Product_1,472.97,34,26.7,Food,16080.980000000001,Friday,September
2022-09-10,Product_1,457.13,33,93.2,Clothing,15085.289999999999,Saturday,September
2022-09-11,Product_1,437.64,32,85.8,Food,14004.48,Sunday,September
2022-09-12,Product_1,433.24,31,34.97,Electronics,13430.44,Monday,September
2022-09-13,Product_1,435.55,31,31.19,Food,13502.050000000001,Tuesday,September
2022-09-14,Product_1,439.64,32,82.44,Books,14068.48,Wednesday,September
2022-09-15,Product_1,507.36,37,47.96,Electronics,18772.32,Thursday,September
2022-09-16,Product_1,457.08,33,67.29,Clothing,15083.64,Friday,September
2022-09-17,Product_1,460.3,33,76.43,Books,15189.9,Saturday,September
2022-09-18,Product_1,471.73,34,39.45,Food,16038.82,Sunday,September
2022-09-19,Product_1,397.58,29,98.01,Clothing,11529.82,Monday,September
2022-09-20,Product_1,394.5,28,54.35,Toys,11046.0,Tuesday,September
2022-09-21,Product_1,452.04,33,35.3,Food,14917.320000000002,Wednesday,September
2022-09-22,Product_1,475.55,34,33.7,Electronics,16168.7,Thursday,September
2022-09-23,Product_1,515.36,37,29.57,Books,19068.32,Friday,September
2022-09-24,Product_1,457.35,33,58.02,Toys,15092.550000000001,Saturday,September
2022-09-25,Product_1,459.99,33,90.7,Electronics,15179.67,Sunday,September
2022-09-26,Product_1,406.73,29,54.7,Electronics,11795.17,Monday,September
2022-09-27,Product_1,470.45,34,67.93,Toys,15995.3,Tuesday,September
2022-09-28,Product_1,405.81,29,73.41,Food,11768.49,Wednesday,September
2022-09-29,Product_1,473.44,34,95.06,Food,16096.96,Thursday,September
2022-09-30,Product_1,372.3,27,59.97,Electronics,10052.1,Friday,September
2022-10-01,Product_1,452.8,33,44.09,Electronics,14942.4,Saturday,October
2022-10-02,Product_1,467.79,34,96.21,Electronics,15904.86,Sunday,October
2022-10-03,Product_1,434.83,31,23.09,Toys,13479.73,Monday,October
2022-10-04,Product_1,446.58,32,86.48,Toys,14290.56,Tuesday,October
2022-10-05,Product_1,395.32,28,65.41,Toys,11068.96,Wednesday,October
2022-10-06,Product_1,516.36,37,98.93,Clothing,19105.32,Thursday,October
2022-10-07,Product_1,497.88,36,27.22,Electronics,17923.68,Friday,October
2022-10-08,Product_1,525.42,38,57.28,Clothing,19965.96,Saturday,October
2022-10-09,Product_1,462.39,33,26.4,Electronics,15258.869999999999,Sunday,October
2022-10-10,Product_1,390.96,28,28.88,Books,10946.88,Monday,October
2022-10-11,Product_1,395.18,28,84.86,Electronics,11065.04,Tuesday,October
2022-10-12,Product_1,448.61,32,62.43,Clothing,14355.52,Wednesday,October
2022-10-13,Product_1,454.99,33,59.62,Books,15014.67,Thursday,October
2022-10-14,Product_1,417.68,30,20.57,Books,12530.4,Friday,October
2022-10-15,Product_1,442.34,32,96.51,Toys,14154.88,Saturday,October
2022-10-16,Product_1,425.26,31,63.97,Clothing,13183.06,Sunday,October
2022-10-17,Product_1,442.2,32,45.73,Toys,14150.4,Monday,October
2022-10-18,Product_1,387.7,28,50.5,Toys,10855.6,Tuesday,October
2022-10-19,Product_1,430.4,31,62.15,Toys,13342.4,Wednesday,October
2022-10-20,Product_1,443.93,32,29.75,Books,14205.76,Thursday,October
2022-10-21,Product_1,483.45,35,81.78,Electronics,16920.75,Friday,October
2022-10-22,Product_1,524.0,38,92.71,Books,19912.0,Saturday,October
2022-10-23,Product_1,470.92,34,65.69,Clothing,16011.28,Sunday,October
2022-10-24,Product_1,431.18,31,83.48,Food,13366.58,Monday,October
2022-10-25,Product_1,439.11,32,36.64,Electronics,14051.52,Tuesday,October
2022-10-26,Product_1,442.9,32,71.85,Toys,14172.8,Wednesday,October
2022-10-27,Product_1,483.97,35,60.66,Books,16938.95,Thursday,October
2022-10-28,Product_1,446.57,32,96.65,Clothing,14290.24,Friday,October
2022-10-29,Product_1,476.16,34,79.13,Toys,16189.44,Saturday,October
2022-10-30,Product_1,443.39,32,38.3,Clothing,14188.48,Sunday,October
2022-10-31,Product_1,405.11,29,90.79,Books,11748.19,Monday,October
2022-11-01,Product_1,464.9,34,84.3,Food,15806.599999999999,Tuesday,November
2022-11-02,Product_1,467.1,34,84.25,Food,15881.400000000001,Wednesday,November
2022-11-03,Product_1,514.52,37,28.94,Food,19037.239999999998,Thursday,November
2022-11-04,Product_1,493.2,36,32.94,Electronics,17755.2,Friday,November
2022-11-05,Product_1,466.38,34,44.06,Toys,15856.92,Saturday,November
2022-11-06,Product_1,378.37,27,28.83,Electronics,10215.99,Sunday,November
2022-11-07,Product_1,479.87,35,77.14,Clothing,16795.45,Monday,November
2022-11-08,Product_1,461.89,33,33.79,Food,15242.369999999999,Tuesday,November
2022-11-09,Product_1,448.78,32,28.88,Books,14360.96,Wednesday,November
2022-11-10,Product_1,500.13,36,33.63,Clothing,18004.68,Thursday,November
2022-11-11,Product_1,458.63,33,52.42,Clothing,15134.789999999999,Friday,November
2022-11-12,Product_1,439.79,32,22.93,Toys,14073.28,Saturday,November
2022-11-13,Product_1,413.43,30,98.9,Clothing,12402.9,Sunday,November
2022-11-14,Product_1,464.2,34,77.97,Electronics,15782.8,Monday,November
2022-11-15,Product_1,414.89,30,23.52,Electronics,12446.699999999999,Tuesday,November
2022-11-16,Product_1,452.96,33,34.85,Electronics,14947.679999999998,Wednesday,November
2022-11-17,Product_1,478.02,35,96.12,Books,16730.7,Thursday,November
2022-11-18,Product_1,454.66,33,45.12,Toys,15003.78,Friday,November
2022-11-19,Product_1,438.13,32,23.09,Books,14020.16,Saturday,November
2022-11-20,Product_1,456.65,33,33.8,Clothing,15069.449999999999,Sunday,November
2022-11-21,Product_1,423.71,31,55.6,Electronics,13135.01,Monday,November
2022-11-22,Product_1,483.5,35,83.03,Clothing,16922.5,Tuesday,November
2022-11-23,Product_1,458.82,33,47.71,Electronics,15141.06,Wednesday,November
2022-11-24,Product_1,529.95,38,72.85,Food,20138.100000000002,Thursday,November
2022-11-25,Product_1,515.27,37,95.29,Clothing,19064.989999999998,Friday,November
2022-11-26,Product_1,516.89,37,56.95,Food,19124.93,Saturday,November
2022-11-27,Product_1,473.35,34,31.17,Electronics,16093.900000000001,Sunday,November
2022-11-28,Product_1,466.0,34,59.08,Toys,15844.0,Monday,November
2022-11-29,Product_1,519.65,38,92.2,Clothing,19746.7,Tuesday,November
2022-11-30,Product_1,505.48,37,88.25,Electronics,18702.760000000002,Wednesday,November
2022-12-01,Product_1,512.36,37,89.53,Electronics,18957.32,Thursday,December
2022-12-02,Product_1,543.62,39,20.42,Electronics,21201.18,Friday,December
2022-12-03,Product_1,484.27,35,56.99,Clothing,16949.45,Saturday,December
2022-12-04,Product_1,439.46,32,22.87,Clothing,14062.72,Sunday,December
2022-12-05,Product_1,462.6,33,94.55,Electronics,15265.800000000001,Monday,December
2022-12-06,Product_1,451.89,33,47.1,Toys,14912.369999999999,Tuesday,December
2022-12-07,Product_1,488.71,35,87.24,Books,17104.85,Wednesday,December
2022-12-08,Product_1,523.42,38,64.01,Electronics,19889.96,Thursday,December
2022-12-09,Product_1,467.63,34,55.04,Food,15899.42,Friday,December
2022-12-10,Product_1,464.89,34,74.37,Books,15806.26,Saturday,December
2022-12-11,Product_1,446.42,32,23.88,Electronics,14285.44,Sunday,December
2022-12-12,Product_1,525.41,38,99.55,Electronics,19965.579999999998,Monday,December
2022-12-13,Product_1,477.2,34,78.28,Electronics,16224.8,Tuesday,December
2022-12-14,Product_1,443.49,32,31.57,Electronics,14191.68,Wednesday,December
2022-12-15,Product_1,462.45,33,73.5,Clothing,15260.85,Thursday,December
2022-12-16,Product_1,500.68,36,42.21,Toys,18024.48,Friday,December
2022-12-17,Product_1,496.64,36,92.38,Toys,17879.04,Saturday,December
2022-12-18,Product_1,490.62,35,41.56,Clothing,17171.7,Sunday,December
2022-12-19,Product_1,453.38,33,52.73,Clothing,14961.539999999999,Monday,December
2022-12-20,Product_1,470.8,34,91.26,Books,16007.2,Tuesday,December
2022-12-21,Product_1,472.75,34,69.99,Clothing,16073.5,Wednesday,December
2022-12-22,Product_1,615.37,45,25.18,Food,27691.65,Thursday,December
2022-12-23,Product_1,530.61,38,38.11,Food,20163.18,Friday,December
2022-12-24,Product_1,502.06,36,36.25,Clothing,18074.16,Saturday,December
2022-12-25,Product_1,476.81,34,50.68,Toys,16211.54,Sunday,December
2022-12-26,Product_1,511.73,37,53.55,Clothing,18934.010000000002,Monday,December
2022-12-27,Product_1,474.19,34,59.76,Electronics,16122.46,Tuesday,December
2022-12-28,Product_1,501.73,36,97.09,Food,18062.28,Wednesday,December
2022-12-29,Product_1,511.05,37,40.01,Books,18908.850000000002,Thursday,December
2022-12-30,Product_1,546.53,40,24.96,Clothing,21861.199999999997,Friday,December
2022-12-31,Product_1,522.47,38,30.13,Clothing,19853.86,Saturday,December
2023-01-01,Product_1,568.12,41,53.02,Electronics,23292.920000000002,Sunday,January
2023-01-02,Product_1,503.96,36,66.77,Clothing,18142.559999999998,Monday,January
2023-01-03,Product_1,492.74,36,54.6,Toys,17738.64,Tuesday,January
2023-01-04,Product_1,514.55,37,91.73,Books,19038.35,Wednesday,January
2023-01-05,Product_1,520.33,38,56.57,Clothing,19772.54,Thursday,January
2023-01-06,Product_1,596.72,43,78.48,Food,25658.960000000003,Friday,January
2023-01-07,Product_1,525.95,38,27.3,Electronics,19986.100000000002,Saturday,January
2023-01-08,Product_1,569.38,41,63.16,Books,23344.579999999998,Sunday,January
2023-01-09,Product_1,478.0,35,50.54,Electronics,16730.0,Monday,January
2023-01-10,Product_1,500.93,36,67.61,Electronics,18033.48,Tuesday,January
2023-01-11,Product_1,518.24,38,64.63,Clothing,19693.12,Wednesday,January
2023-01-12,Product_1,479.26,35,95.6,Electronics,16774.1,Thursday,January
2023-01-13,Product_1,486.21,35,27.97,Toys,17017.35,Friday,January
2023-01-14,Product_1,514.18,37,96.79,Clothing,19024.66,Saturday,January
2023-01-15,Product_1,507.44,37,69.7,Toys,18775.28,Sunday,January
2023-01-16,Product_1,453.62,33,55.13,Clothing,14969.460000000001,Monday,January
2023-01-17,Product_1,483.57,35,92.96,Food,16924.95,Tuesday,January
2023-01-18,Product_1,540.48,39,98.54,Clothing,21078.72,Wednesday,January
2023-01-19,Product_1,577.16,42,54.56,Toys,24240.719999999998,Thursday,January
2023-01-20,Product_1,595.63,43,63.58,Clothing,25612.09,Friday,January
2023-01-21,Product_1,495.25,36,86.31,Clothing,17829.0,Saturday,January
2023-01-22,Product_1,519.45,38,76.38,Clothing,19739.100000000002,Sunday,January
2023-01-23,Product_1,517.79,37,86.07,Toys,19158.23,Monday,January
2023-01-24,Product_1,519.8,38,37.92,Clothing,19752.399999999998,Tuesday,January
2023-01-25,Product_1,478.71,35,63.64,Clothing,16754.85,Wednesday,January
2023-01-26,Product_1,571.4,41,70.04,Food,23427.399999999998,Thursday,January
2023-01-27,Product_1,552.62,40,78.23,Toys,22104.8,Friday,January
2023-01-28,Product_1,522.24,38,54.85,Clothing,19845.12,Saturday,January
2023-01-29,Product_1,514.88,37,74.28,Electronics,19050.56,Sunday,January
2023-01-30,Product_1,588.43,43,67.3,Books,25302.489999999998,Monday,January
2023-01-31,Product_1,509.55,37,76.38,Clothing,18853.350000000002,Tuesday,January
2023-02-01,Product_1,527.13,38,22.39,Toys,20030.94,Wednesday,February
2023-02-02,Product_1,505.65,37,49.65,Books,18709.05,Thursday,February
2023-02-03,Product_1,528.38,38,80.01,Electronics,20078.44,Friday,February
2023-02-04,Product_1,544.26,39,95.88,Toys,21226.14,Saturday,February
2023-02-05,Product_1,475.71,34,51.01,Food,16174.14,Sunday,February
2023-02-06,Product_1,526.77,38,27.77,Food,20017.26,Monday,February
2023-02-07,Product_1,505.93,37,76.53,Toys,18719.41,Tuesday,February
2023-02-08,Product_1,544.89,39,88.11,Toys,21250.71,Wednesday,February
2023-02-09,Product_1,603.37,44,32.94,Books,26548.28,Thursday,February
2023-02-10,Product_1,627.93,46,83.65,Toys,28884.78,Friday,February
2023-02-11,Product_1,544.99,39,65.8,Books,21254.61,Saturday,February
2023-02-12,Product_1,533.06,39,30.94,Electronics,20789.339999999997,Sunday,February
2023-02-13,Product_1,553.12,40,39.9,Clothing,22124.8,Monday,February
2023-02-14,Product_1,508.85,37,24.4,Books,18827.45,Tuesday,February
2023-02-15,Product_1,532.01,39,98.42,Books,20748.39,Wednesday,February
2023-02-16,Product_1,559.4,41,53.32,Toys,22935.399999999998,Thursday,February
2023-02-17,Product_1,559.42,41,47.66,Toys,22936.219999999998,Friday,February
2023-02-18,Product_1,565.67,41,46.51,Toys,23192.469999999998,Saturday,February
2023-02-19,Product_1,595.72,43,33.01,Electronics,25615.960000000003,Sunday,February
2023-02-20,Product_1,544.42,39,46.03,Clothing,21232.379999999997,Monday,February
2023-02-21,Product_1,505.65,37,41.81,Electronics,18709.05,Tuesday,February
2023-02-22,Product_1,535.44,39,56.38,Toys,20882.160000000003,Wednesday,February
2023-02-23,Product_1,576.48,42,25.09,Clothing,24212.16,Thursday,February
2023-02-24,Product_1,618.77,45,76.42,Books,27844.649999999998,Friday,February
2023-02-25,Product_1,572.08,41,95.36,Food,23455.280000000002,Saturday,February
2023-02-26,Product_1,571.89,41,81.21,Electronics,23447.489999999998,Sunday,February
2023-02-27,Product_1,482.79,35,90.02,Books,16897.65,Monday,February
2023-02-28,Product_1,549.42,40,24.18,Books,21976.8,Tuesday,February
2023-03-01,Product_1,565.86,41,31.8,Clothing,23200.260000000002,Wednesday,March
2023-03-02,Product_1,544.74,39,21.65,Clothing,21244.86,Thursday,March
2023-03-03,Product_1,547.03,40,52.29,Electronics,21881.199999999997,Friday,March
2023-03-04,Product_1,531.87,39,97.46,Clothing,20742.93,Saturday,March
2023-03-05,Product_1,577.59,42,51.44,Electronics,24258.780000000002,Sunday,March
2023-03-06,Product_1,533.74,39,83.06,Books,20815.86,Monday,March
2023-03-07,Product_1,572.58,41,81.0,Food,23475.780000000002,Tuesday,March
2023-03-08,Product_1,586.05,42,44.22,Toys,24614.1,Wednesday,March
2023-03-09,Product_1,580.65,42,39.71,Electronics,24387.3,Thursday,March
2023-03-10,Product_1,595.97,43,32.42,Food,25626.710000000003,Friday,March
2023-03-11,Product_1,610.8,44,73.68,Clothing,26875.199999999997,Saturday,March
2023-03-12,Product_1,515.68,37,33.52,Toys,19080.16,Sunday,March
2023-03-13,Product_1,549.63,40,84.54,Toys,21985.2,Monday,March
2023-03-14,Product_1,540.8,39,90.62,Books,21091.199999999997,Tuesday,March
2023-03-15,Product_1,558.39,40,63.1,Electronics,22335.6,Wednesday,March
2023-03-16,Product_1,567.09,41,37.07,Clothing,23250.690000000002,Thursday,March
2023-03-17,Product_1,560.88,41,62.82,Toys,22996.079999999998,Friday,March
2023-03-18,Product_1,546.44,40,79.74,Books,21857.600000000002,Saturday,March
2023-03-19,Product_1,561.69,41,26.82,Books,23029.29,Sunday,March
2023-03-20,Product_1,550.5,40,93.08,Clothing,22020.0,Monday,March
2023-03-21,Product_1,563.41,41,25.53,Electronics,23099.809999999998,Tuesday,March
2023-03-22,Product_1,551.43,40,56.54,Food,22057.199999999997,Wednesday,March
2023-03-23,Product_1,606.88,44,46.35,Clothing,26702.72,Thursday,March
2023-03-24,Product_1,566.31,41,40.53,Books,23218.71,Friday,March
2023-03-25,Product_1,594.37,43,42.87,Food,25557.91,Saturday,March
2023-03-26,Product_1,547.5,40,81.51,Electronics,21900.0,Sunday,March
2023-03-27,Product_1,591.37,43,65.08,Toys,25428.91,Monday,March
2023-03-28,Product_1,580.57,42,57.51,Food,24383.940000000002,Tuesday,March
