date,product_id,sales,quantity,price,category,revenue,day_of_week,month
2020-08-25,Product_3,356.53,14,39.13,Clothing,4991.42,Tuesday,August
2020-08-25,Product_2,470.63,10,88.55,Electronics,4706.3,Tuesday,August
2020-08-25,Product_4,439.12,26,62.97,Electronics,11417.12,Tuesday,August
2020-08-25,Product_1,422.34,9,53.36,Books,3801.06,Tuesday,August
2020-08-26,Product_1,388.32,8,35.45,Clothing,3106.56,Wednesday,August
2020-08-26,Product_4,550.85,32,97.13,Clothing,17627.2,Wednesday,August
2020-08-26,Product_2,509.99,11,87.55,Electronics,5609.89,Wednesday,August
2020-08-26,Product_3,398.89,16,85.6,Toys,6382.24,Wednesday,August
2020-08-27,Product_3,419.04,17,61.77,Electronics,7123.68,Thursday,August
2020-08-27,Product_2,498.98,11,37.51,Clothing,5488.780000000001,Thursday,August
2020-08-27,Product_1,369.92,8,63.65,Electronics,2959.36,Thursday,August
2020-08-27,Product_4,483.2,28,66.52,Clothing,13529.6,Thursday,August
2020-08-28,Product_1,473.91,10,90.6,Clothing,4739.1,Friday,August
2020-08-28,Product_4,453.06,26,54.86,Toys,11779.56,Friday,August
2020-08-28,Product_2,544.05,12,39.76,Food,6528.599999999999,Friday,August
2020-08-28,Product_3,384.87,15,21.03,Food,5773.05,Friday,August
2020-08-29,Product_1,403.68,8,85.78,Food,3229.44,Saturday,August
2020-08-29,Product_4,521.72,31,60.12,Toys,16173.320000000002,Saturday,August
2020-08-29,Product_2,487.64,10,53.64,Electronics,4876.4,Saturday,August
2020-08-29,Product_3,426.94,17,76.88,Food,7257.98,Saturday,August
2020-08-30,Product_4,490.79,29,65.08,Toys,14232.91,Sunday,August
2020-08-30,Product_3,436.75,17,71.84,Electronics,7424.75,Sunday,August
2020-08-30,Product_2,455.66,10,71.94,Electronics,4556.6,Sunday,August
2020-08-30,Product_1,376.59,8,74.18,Clothing,3012.72,Sunday,August
2020-08-31,Product_4,549.51,32,57.52,Clothing,17584.32,Monday,August
2020-08-31,Product_1,359.08,7,59.76,Food,2513.56,Monday,August
2020-08-31,Product_2,401.48,8,68.35,Toys,3211.84,Monday,August
2020-08-31,Product_3,363.59,14,63.57,Clothing,5090.259999999999,Monday,August
2020-09-01,Product_2,591.99,13,72.69,Food,7695.87,Tuesday,September
2020-09-01,Product_4,466.23,27,27.25,Food,12588.21,Tuesday,September
2020-09-01,Product_1,403.25,8,92.88,Toys,3226.0,Tuesday,September
2020-09-01,Product_3,390.4,15,87.31,Clothing,5856.0,Tuesday,September
2020-09-02,Product_2,508.33,11,21.83,Food,5591.63,Wednesday,September
2020-09-02,Product_1,425.16,9,42.71,Electronics,3826.44,Wednesday,September
2020-09-02,Product_3,421.39,17,94.15,Food,7163.63,Wednesday,September
2020-09-02,Product_4,498.1,29,25.06,Clothing,14444.9,Wednesday,September
2020-09-02,Product_5,213.79,4,51.69,Toys,855.16,Wednesday,September
2020-09-03,Product_2,480.04,10,71.0,Electronics,4800.400000000001,Thursday,September
2020-09-03,Product_4,514.94,30,61.79,Books,15448.2,Thursday,September
2020-09-03,Product_1,379.19,8,39.95,Electronics,3033.52,Thursday,September
2020-09-03,Product_3,405.28,16,51.17,Books,6484.48,Thursday,September
2020-09-04,Product_4,477.28,28,62.17,Electronics,13363.84,Friday,September
2020-09-04,Product_2,536.34,12,45.24,Toys,6436.08,Friday,September
2020-09-04,Product_1,380.41,8,31.24,Books,3043.28,Friday,September
2020-09-04,Product_3,407.37,16,31.85,Clothing,6517.92,Friday,September
2020-09-05,Product_1,414.61,9,27.13,Clothing,3731.49,Saturday,September
2020-09-05,Product_2,464.28,10,39.07,Books,4642.799999999999,Saturday,September
2020-09-05,Product_4,447.34,26,55.25,Books,11630.84,Saturday,September
2020-09-05,Product_3,444.83,18,76.89,Electronics,8006.94,Saturday,September
2020-09-06,Product_1,372.3,8,56.43,Toys,2978.4,Sunday,September
2020-09-06,Product_2,515.17,11,29.4,Food,5666.87,Sunday,September
2020-09-06,Product_3,383.78,15,49.98,Toys,5756.7,Sunday,September
2020-09-06,Product_4,440.15,26,77.66,Electronics,11443.9,Sunday,September
2020-09-06,Product_5,216.3,4,24.25,Electronics,865.2,Sunday,September
2020-09-07,Product_4,427.57,25,44.78,Electronics,10689.25,Monday,September
2020-09-07,Product_2,441.13,9,36.28,Toys,3970.17,Monday,September
2020-09-07,Product_1,378.84,8,90.15,Electronics,3030.72,Monday,September
2020-09-07,Product_3,403.83,16,29.05,Toys,6461.28,Monday,September
2020-09-08,Product_1,347.23,7,34.31,Food,2430.61,Tuesday,September
2020-09-08,Product_2,477.48,10,90.14,Electronics,4774.8,Tuesday,September
2020-09-08,Product_4,457.26,27,42.15,Food,12346.02,Tuesday,September
2020-09-08,Product_3,396.89,16,24.72,Food,6350.24,Tuesday,September
2020-09-09,Product_2,514.85,11,70.91,Books,5663.35,Wednesday,September
2020-09-09,Product_3,397.04,16,90.13,Clothing,6352.64,Wednesday,September
2020-09-09,Product_4,458.0,27,94.01,Electronics,12366.0,Wednesday,September
2020-09-09,Product_1,395.44,8,25.58,Toys,3163.52,Wednesday,September
2020-09-10,Product_1,433.14,9,78.86,Toys,3898.26,Thursday,September
2020-09-10,Product_4,472.91,28,39.09,Books,13241.48,Thursday,September
2020-09-10,Product_2,563.3,12,47.97,Toys,6759.599999999999,Thursday,September
2020-09-10,Product_3,414.14,16,84.26,Toys,6626.24,Thursday,September
2020-09-11,Product_3,324.25,13,43.29,Electronics,4215.25,Friday,September
2020-09-11,Product_1,395.11,8,67.79,Toys,3160.88,Friday,September
2020-09-11,Product_4,470.39,27,46.33,Food,12700.53,Friday,September
2020-09-11,Product_2,488.26,10,90.16,Books,4882.6,Friday,September
2020-09-12,Product_2,508.0,11,86.32,Clothing,5588.0,Saturday,September
2020-09-12,Product_1,399.26,8,41.82,Toys,3194.08,Saturday,September
2020-09-12,Product_4,437.76,26,96.48,Clothing,11381.76,Saturday,September
2020-09-12,Product_3,479.26,19,34.82,Books,9105.94,Saturday,September
2020-09-13,Product_3,395.65,16,64.54,Toys,6330.4,Sunday,September
2020-09-13,Product_1,365.28,8,29.29,Clothing,2922.24,Sunday,September
2020-09-13,Product_4,449.47,26,74.9,Clothing,11686.22,Sunday,September
2020-09-13,Product_2,520.14,11,68.02,Clothing,5721.54,Sunday,September
2020-09-14,Product_3,398.67,16,49.72,Electronics,6378.72,Monday,September
2020-09-14,Product_1,409.65,9,66.81,Books,3686.85,Monday,September
2020-09-14,Product_4,424.86,25,54.52,Books,10621.5,Monday,September
2020-09-14,Product_2,478.7,10,54.84,Electronics,4787.0,Monday,September
2020-09-15,Product_3,386.04,15,80.03,Toys,5790.6,Tuesday,September
2020-09-15,Product_4,387.28,23,84.56,Food,8907.439999999999,Tuesday,September
2020-09-15,Product_1,388.16,8,59.47,Food,3105.28,Tuesday,September
2020-09-15,Product_2,474.19,10,52.45,Food,4741.9,Tuesday,September
2020-09-16,Product_3,406.53,16,95.02,Electronics,6504.48,Wednesday,September
2020-09-16,Product_1,432.42,9,54.97,Electronics,3891.78,Wednesday,September
2020-09-16,Product_2,475.7,10,56.54,Electronics,4757.0,Wednesday,September
2020-09-16,Product_4,457.31,27,47.41,Books,12347.37,Wednesday,September
2020-09-17,Product_3,430.61,17,76.11,Books,7320.37,Thursday,September
2020-09-17,Product_2,508.88,11,95.2,Toys,5597.68,Thursday,September
2020-09-17,Product_4,480.87,28,35.08,Electronics,13464.36,Thursday,September
2020-09-17,Product_1,457.04,10,24.85,Clothing,4570.400000000001,Thursday,September
2020-09-18,Product_3,431.05,17,91.91,Food,7327.85,Friday,September
2020-09-18,Product_4,477.93,28,84.19,Electronics,13382.04,Friday,September
2020-09-18,Product_1,464.64,10,49.02,Toys,4646.4,Friday,September
2020-09-18,Product_2,512.64,11,54.68,Food,5639.04,Friday,September
2020-09-19,Product_4,449.37,26,38.77,Toys,11683.62,Saturday,September
2020-09-19,Product_2,470.95,10,33.78,Books,4709.5,Saturday,September
2020-09-19,Product_3,409.39,16,57.7,Clothing,6550.24,Saturday,September
2020-09-19,Product_1,407.24,8,80.12,Food,3257.92,Saturday,September
2020-09-20,Product_3,387.5,15,71.16,Food,5812.5,Sunday,September
2020-09-20,Product_4,455.53,27,68.88,Books,12299.31,Sunday,September
2020-09-20,Product_2,508.02,11,40.97,Toys,5588.219999999999,Sunday,September
2020-09-20,Product_1,371.23,8,90.29,Food,2969.84,Sunday,September
2020-09-21,Product_2,463.59,10,70.99,Books,4635.9,Monday,September
2020-09-21,Product_1,404.85,8,55.84,Toys,3238.8,Monday,September
2020-09-21,Product_4,478.73,28,67.27,Books,13404.44,Monday,September
2020-09-21,Product_3,433.38,17,66.38,Electronics,7367.46,Monday,September
2020-09-22,Product_3,358.86,14,98.72,Electronics,5024.04,Tuesday,September
2020-09-22,Product_1,372.78,8,46.59,Books,2982.24,Tuesday,September
2020-09-22,Product_4,447.43,26,81.42,Electronics,11633.18,Tuesday,September
2020-09-22,Product_2,456.77,10,46.96,Toys,4567.7,Tuesday,September
2020-09-23,Product_3,361.81,14,29.79,Toys,5065.34,Wednesday,September
2020-09-23,Product_1,391.72,8,86.47,Clothing,3133.76,Wednesday,September
2020-09-23,Product_2,496.37,11,56.76,Electronics,5460.07,Wednesday,September
2020-09-23,Product_4,457.44,27,89.45,Books,12350.88,Wednesday,September
2020-09-24,Product_2,481.13,10,35.51,Toys,4811.3,Thursday,September
2020-09-24,Product_3,387.22,15,66.02,Books,5808.3,Thursday,September
2020-09-24,Product_4,510.19,30,51.49,Food,15305.7,Thursday,September
2020-09-24,Product_1,492.02,10,66.0,Toys,4920.2,Thursday,September
2020-09-25,Product_3,465.77,18,36.46,Food,8383.86,Friday,September
2020-09-25,Product_1,425.13,9,60.03,Toys,3826.17,Friday,September
2020-09-25,Product_2,490.57,10,83.2,Food,4905.7,Friday,September
2020-09-25,Product_4,462.04,27,40.91,Clothing,12475.08,Friday,September
2020-09-26,Product_4,484.94,28,63.04,Food,13578.32,Saturday,September
2020-09-26,Product_3,376.06,15,74.04,Books,5640.9,Saturday,September
2020-09-26,Product_2,451.17,10,42.49,Books,4511.7,Saturday,September
2020-09-26,Product_1,344.11,7,26.89,Toys,2408.77,Saturday,September
2020-09-27,Product_4,454.7,27,26.81,Toys,12276.9,Sunday,September
2020-09-27,Product_3,365.55,14,74.26,Clothing,5117.7,Sunday,September
2020-09-27,Product_1,387.07,8,76.92,Clothing,3096.56,Sunday,September
2020-09-27,Product_2,420.92,9,83.35,Clothing,3788.28,Sunday,September
2020-09-28,Product_4,398.2,23,53.45,Electronics,9158.6,Monday,September
2020-09-28,Product_3,430.26,17,34.58,Toys,7314.42,Monday,September
2020-09-28,Product_1,385.28,8,85.65,Books,3082.24,Monday,September
2020-09-28,Product_2,445.08,9,66.52,Food,4005.72,Monday,September
2020-09-29,Product_3,394.72,16,94.08,Toys,6315.52,Tuesday,September
2020-09-29,Product_4,467.13,27,38.66,Books,12612.51,Tuesday,September
2020-09-29,Product_2,536.57,12,58.63,Toys,6438.84,Tuesday,September
2020-09-29,Product_1,399.12,8,81.36,Food,3192.96,Tuesday,September
2020-09-30,Product_1,407.92,9,88.97,Clothing,3671.28,Wednesday,September
2020-09-30,Product_4,398.96,23,82.03,Electronics,9176.08,Wednesday,September
2020-09-30,Product_2,531.29,11,93.31,Books,5844.19,Wednesday,September
2020-09-30,Product_3,414.25,16,40.02,Electronics,6628.0,Wednesday,September
2020-10-01,Product_2,557.21,12,76.69,Clothing,6686.52,Thursday,October
2020-10-01,Product_4,475.25,28,91.86,Food,13307.0,Thursday,October
2020-10-01,Product_3,476.98,19,76.25,Food,9062.62,Thursday,October
2020-10-01,Product_1,384.17,8,47.97,Books,3073.36,Thursday,October
2020-10-02,Product_2,495.84,11,90.38,Electronics,5454.24,Friday,October
2020-10-02,Product_3,419.02,17,38.62,Clothing,7123.34,Friday,October
2020-10-02,Product_1,442.05,9,72.91,Books,3978.45,Friday,October
2020-10-02,Product_4,511.25,30,64.06,Food,15337.5,Friday,October
2020-10-03,Product_2,477.6,10,28.21,Toys,4776.0,Saturday,October
2020-10-03,Product_1,444.02,9,86.47,Books,3996.18,Saturday,October
2020-10-03,Product_3,424.99,17,99.42,Food,7224.83,Saturday,October
2020-10-03,Product_4,444.7,26,64.41,Electronics,11562.2,Saturday,October
2020-10-04,Product_1,432.55,9,69.46,Toys,3892.95,Sunday,October
2020-10-04,Product_3,335.3,13,24.42,Food,4358.900000000001,Sunday,October
2020-10-04,Product_2,494.79,11,65.44,Books,5442.6900000000005,Sunday,October
2020-10-04,Product_4,437.72,26,84.74,Books,11380.72,Sunday,October
2020-10-05,Product_4,415.07,24,38.77,Books,9961.68,Monday,October
2020-10-05,Product_2,468.62,10,82.73,Toys,4686.2,Monday,October
2020-10-05,Product_1,388.66,8,53.85,Toys,3109.28,Monday,October
2020-10-05,Product_3,408.39,16,37.55,Clothing,6534.24,Monday,October
2020-10-06,Product_2,484.53,10,50.84,Toys,4845.299999999999,Tuesday,October
2020-10-06,Product_3,407.42,16,46.29,Clothing,6518.72,Tuesday,October
2020-10-06,Product_1,403.91,8,33.98,Electronics,3231.28,Tuesday,October
2020-10-06,Product_4,461.27,27,55.42,Toys,12454.29,Tuesday,October
2020-10-07,Product_2,442.97,9,29.42,Electronics,3986.730000000001,Wednesday,October
2020-10-07,Product_3,467.41,19,41.55,Books,8880.79,Wednesday,October
2020-10-07,Product_4,398.94,23,22.88,Clothing,9175.62,Wednesday,October
2020-10-07,Product_1,425.65,9,31.59,Food,3830.85,Wednesday,October
2020-10-08,Product_3,413.99,16,99.82,Food,6623.84,Thursday,October
2020-10-08,Product_1,416.71,9,75.63,Electronics,3750.39,Thursday,October
2020-10-08,Product_4,475.37,28,91.48,Books,13310.36,Thursday,October
2020-10-08,Product_2,472.95,10,93.93,Electronics,4729.5,Thursday,October
2020-10-09,Product_4,532.93,31,75.91,Food,16520.829999999998,Friday,October
2020-10-09,Product_3,443.41,18,41.38,Food,7981.38,Friday,October
2020-10-09,Product_1,401.9,8,71.32,Food,3215.2,Friday,October
2020-10-09,Product_2,492.42,11,61.07,Food,5416.62,Friday,October
2020-10-10,Product_3,424.0,17,92.01,Electronics,7208.0,Saturday,October
2020-10-10,Product_4,478.96,28,55.68,Electronics,13410.88,Saturday,October
2020-10-10,Product_1,437.52,9,34.85,Toys,3937.68,Saturday,October
2020-10-10,Product_2,495.61,11,55.18,Electronics,5451.71,Saturday,October
2020-10-11,Product_2,498.68,11,50.24,Books,5485.4800000000005,Sunday,October
2020-10-11,Product_3,441.47,17,70.56,Electronics,7504.990000000001,Sunday,October
2020-10-11,Product_1,441.77,9,53.1,Electronics,3975.93,Sunday,October
2020-10-11,Product_4,415.02,24,66.86,Books,9960.48,Sunday,October
2020-10-12,Product_3,371.04,15,60.97,Toys,5565.6,Monday,October
2020-10-12,Product_2,412.04,9,22.77,Electronics,3708.36,Monday,October
2020-10-12,Product_4,471.31,28,30.23,Toys,13196.68,Monday,October
2020-10-12,Product_1,412.01,9,92.38,Clothing,3708.09,Monday,October
2020-10-13,Product_1,445.68,9,31.23,Clothing,4011.12,Tuesday,October
2020-10-13,Product_3,448.16,18,30.78,Electronics,8066.88,Tuesday,October
2020-10-13,Product_4,384.4,22,60.31,Food,8456.8,Tuesday,October
2020-10-13,Product_2,457.23,10,85.81,Electronics,4572.3,Tuesday,October
2020-10-14,Product_1,432.5,9,61.89,Books,3892.5,Wednesday,October
2020-10-14,Product_3,493.67,20,79.63,Clothing,9873.4,Wednesday,October
2020-10-14,Product_4,420.43,24,70.11,Clothing,10090.32,Wednesday,October
2020-10-14,Product_2,452.41,10,24.63,Clothing,4524.1,Wednesday,October
2020-10-15,Product_1,479.18,10,31.42,Clothing,4791.8,Thursday,October
2020-10-15,Product_4,492.99,29,45.7,Clothing,14296.71,Thursday,October
2020-10-15,Product_3,448.58,18,79.21,Electronics,8074.44,Thursday,October
2020-10-15,Product_2,546.63,12,98.4,Books,6559.56,Thursday,October
2020-10-16,Product_4,475.14,28,80.29,Toys,13303.92,Friday,October
2020-10-16,Product_3,437.66,17,30.15,Food,7440.22,Friday,October
2020-10-16,Product_2,568.17,12,23.75,Toys,6818.039999999999,Friday,October
2020-10-16,Product_1,467.95,10,91.96,Electronics,4679.5,Friday,October
2020-10-17,Product_4,522.11,31,46.06,Food,16185.41,Saturday,October
2020-10-17,Product_1,396.85,8,65.65,Electronics,3174.8,Saturday,October
2020-10-17,Product_3,454.08,18,28.46,Books,8173.44,Saturday,October
2020-10-17,Product_2,498.13,11,61.07,Food,5479.43,Saturday,October
2020-10-18,Product_1,388.33,8,34.36,Clothing,3106.64,Sunday,October
2020-10-18,Product_2,439.77,9,77.78,Clothing,3957.93,Sunday,October
2020-10-18,Product_3,420.78,17,39.82,Food,7153.259999999999,Sunday,October
2020-10-18,Product_4,448.14,26,81.64,Toys,11651.64,Sunday,October
2020-10-19,Product_3,356.47,14,35.08,Electronics,4990.58,Monday,October
2020-10-19,Product_1,381.6,8,65.56,Toys,3052.8,Monday,October
2020-10-19,Product_4,452.14,26,75.03,Electronics,11755.64,Monday,October
2020-10-19,Product_2,466.64,10,71.92,Electronics,4666.4,Monday,October
2020-10-20,Product_1,417.91,9,55.86,Books,3761.19,Tuesday,October
2020-10-20,Product_2,501.41,11,81.81,Toys,5515.51,Tuesday,October
2020-10-20,Product_3,347.68,14,63.17,Clothing,4867.52,Tuesday,October
2020-10-20,Product_4,465.51,27,22.24,Food,12568.77,Tuesday,October
2020-10-21,Product_2,485.08,10,84.04,Food,4850.8,Wednesday,October
2020-10-21,Product_4,460.88,27,89.43,Toys,12443.76,Wednesday,October
2020-10-21,Product_3,402.16,16,86.74,Food,6434.56,Wednesday,October
2020-10-21,Product_1,399.48,8,67.76,Toys,3195.84,Wednesday,October
2020-10-22,Product_1,372.44,8,46.64,Food,2979.52,Thursday,October
2020-10-22,Product_4,436.22,25,79.34,Books,10905.5,Thursday,October
2020-10-22,Product_2,473.06,10,64.49,Books,4730.6,Thursday,October
2020-10-22,Product_3,428.74,17,22.01,Books,7288.58,Thursday,October
2020-10-23,Product_3,422.45,17,97.92,Food,7181.65,Friday,October
2020-10-23,Product_2,532.33,11,41.66,Food,5855.63,Friday,October
2020-10-23,Product_5,254.09,5,82.53,Clothing,1270.45,Friday,October
2020-10-23,Product_4,514.73,30,33.96,Food,15441.9,Friday,October
2020-10-23,Product_1,429.25,9,95.44,Electronics,3863.25,Friday,October
2020-10-24,Product_1,397.07,8,61.77,Food,3176.56,Saturday,October
2020-10-24,Product_3,373.25,15,98.97,Toys,5598.75,Saturday,October
2020-10-24,Product_2,475.66,10,64.17,Food,4756.6,Saturday,October
2020-10-24,Product_4,497.36,29,97.95,Toys,14423.44,Saturday,October
2020-10-25,Product_4,451.03,26,37.38,Toys,11726.78,Sunday,October
2020-10-25,Product_1,385.96,8,20.92,Electronics,3087.68,Sunday,October
2020-10-25,Product_3,384.28,15,50.41,Clothing,5764.2,Sunday,October
2020-10-25,Product_2,454.99,10,99.2,Food,4549.9,Sunday,October
2020-10-26,Product_3,368.98,15,53.98,Electronics,5534.700000000001,Monday,October
2020-10-26,Product_4,428.33,25,71.29,Books,10708.25,Monday,October
2020-10-26,Product_2,478.35,10,73.55,Clothing,4783.5,Monday,October
2020-10-26,Product_1,408.21,9,24.04,Electronics,3673.89,Monday,October
2020-10-27,Product_3,362.95,14,31.34,Electronics,5081.3,Tuesday,October
2020-10-27,Product_4,427.25,25,59.45,Food,10681.25,Tuesday,October
2020-10-27,Product_1,421.46,9,56.61,Books,3793.14,Tuesday,October
2020-10-27,Product_2,423.08,9,28.08,Clothing,3807.72,Tuesday,October
2020-10-28,Product_4,525.98,31,95.18,Toys,16305.38,Wednesday,October
2020-10-28,Product_2,463.84,10,94.72,Electronics,4638.4,Wednesday,October
2020-10-28,Product_1,429.93,9,57.68,Books,3869.37,Wednesday,October
2020-10-28,Product_3,427.39,17,56.71,Electronics,7265.63,Wednesday,October
2020-10-29,Product_2,591.67,13,58.18,Books,7691.709999999999,Thursday,October
2020-10-29,Product_4,479.92,28,57.86,Food,13437.76,Thursday,October
2020-10-29,Product_1,481.6,10,67.85,Food,4816.0,Thursday,October
2020-10-29,Product_3,413.33,16,41.27,Clothing,6613.28,Thursday,October
2020-10-30,Product_4,509.44,30,48.19,Toys,15283.2,Friday,October
2020-10-30,Product_3,469.02,19,31.52,Toys,8911.38,Friday,October
2020-10-30,Product_2,538.33,12,37.99,Books,6459.960000000001,Friday,October
2020-10-30,Product_1,466.82,10,74.07,Electronics,4668.2,Friday,October
2020-10-31,Product_4,503.3,29,87.21,Toys,14595.7,Saturday,October
2020-10-31,Product_2,558.24,12,81.18,Toys,6698.88,Saturday,October
2020-10-31,Product_3,392.05,15,55.11,Clothing,5880.75,Saturday,October
2020-10-31,Product_1,491.03,10,26.48,Clothing,4910.299999999999,Saturday,October
2020-11-01,Product_2,457.09,10,99.87,Food,4570.9,Sunday,November
2020-11-01,Product_3,383.02,15,40.32,Food,5745.299999999999,Sunday,November
2020-11-01,Product_1,433.57,9,86.15,Food,3902.13,Sunday,November
2020-11-01,Product_4,467.34,27,27.54,Books,12618.179999999998,Sunday,November
2020-11-02,Product_2,483.86,10,79.57,Toys,4838.6,Monday,November
2020-11-02,Product_1,434.01,9,66.62,Electronics,3906.09,Monday,November
2020-11-02,Product_3,410.19,16,36.21,Food,6563.04,Monday,November
2020-11-02,Product_4,472.82,28,78.75,Electronics,13238.96,Monday,November
2020-11-03,Product_2,514.94,11,36.79,Clothing,5664.34,Tuesday,November
2020-11-03,Product_1,407.17,8,96.66,Electronics,3257.36,Tuesday,November
2020-11-03,Product_4,463.43,27,69.14,Books,12512.61,Tuesday,November
2020-11-03,Product_3,436.55,17,69.58,Electronics,7421.35,Tuesday,November
2020-11-04,Product_2,545.53,12,77.79,Electronics,6546.36,Wednesday,November
2020-11-04,Product_1,388.47,8,98.46,Books,3107.76,Wednesday,November
2020-11-04,Product_4,458.29,27,37.15,Food,12373.83,Wednesday,November
2020-11-04,Product_3,393.63,16,76.68,Food,6298.08,Wednesday,November
2020-11-05,Product_3,371.22,15,20.58,Electronics,5568.3,Thursday,November
2020-11-05,Product_4,440.92,26,64.95,Toys,11463.92,Thursday,November
2020-11-05,Product_1,476.56,10,73.42,Books,4765.6,Thursday,November
2020-11-05,Product_2,463.5,10,25.54,Food,4635.0,Thursday,November
2020-11-06,Product_4,473.0,28,81.11,Clothing,13244.0,Friday,November
2020-11-06,Product_1,410.39,9,97.07,Electronics,3693.51,Friday,November
2020-11-06,Product_3,503.53,20,75.87,Books,10070.6,Friday,November
2020-11-06,Product_2,518.57,11,54.24,Food,5704.27,Friday,November
2020-11-07,Product_4,454.46,27,23.88,Books,12270.42,Saturday,November
2020-11-07,Product_3,391.2,15,77.63,Electronics,5868.0,Saturday,November
2020-11-07,Product_2,460.36,10,21.42,Electronics,4603.6,Saturday,November
2020-11-07,Product_1,437.56,9,25.66,Clothing,3938.04,Saturday,November
2020-11-08,Product_2,500.98,11,51.4,Food,5510.780000000001,Sunday,November
2020-11-08,Product_1,443.01,9,53.1,Toys,3987.09,Sunday,November
2020-11-08,Product_3,384.78,15,57.36,Electronics,5771.7,Sunday,November
2020-11-08,Product_4,455.39,27,23.1,Electronics,12295.53,Sunday,November
2020-11-09,Product_1,410.19,9,61.3,Electronics,3691.71,Monday,November
2020-11-09,Product_2,493.5,11,40.31,Books,5428.5,Monday,November
2020-11-09,Product_3,367.67,14,41.6,Food,5147.38,Monday,November
2020-11-09,Product_4,418.05,24,92.75,Electronics,10033.2,Monday,November
2020-11-10,Product_1,425.13,9,65.64,Toys,3826.17,Tuesday,November
2020-11-10,Product_3,430.9,17,39.75,Toys,7325.299999999999,Tuesday,November
2020-11-10,Product_4,373.58,22,27.24,Electronics,8218.76,Tuesday,November
2020-11-10,Product_2,459.36,10,49.97,Electronics,4593.6,Tuesday,November
2020-11-11,Product_2,454.94,10,24.24,Clothing,4549.4,Wednesday,November
2020-11-11,Product_4,447.07,26,71.41,Books,11623.82,Wednesday,November
2020-11-11,Product_1,457.48,10,49.76,Books,4574.8,Wednesday,November
2020-11-11,Product_3,418.56,17,76.95,Books,7115.52,Wednesday,November
2020-11-12,Product_3,476.81,19,37.68,Clothing,9059.39,Thursday,November
2020-11-12,Product_4,517.5,30,30.67,Food,15525.0,Thursday,November
2020-11-12,Product_1,480.18,10,90.16,Toys,4801.8,Thursday,November
2020-11-12,Product_2,523.43,11,61.64,Clothing,5757.73,Thursday,November
2020-11-13,Product_1,420.97,9,28.46,Food,3788.730000000001,Friday,November
2020-11-13,Product_4,513.93,30,50.1,Toys,15417.899999999998,Friday,November
2020-11-13,Product_3,463.23,18,34.3,Food,8338.14,Friday,November
2020-11-13,Product_2,530.96,11,70.39,Toys,5840.56,Friday,November
2020-11-14,Product_4,476.28,28,47.66,Books,13335.84,Saturday,November
2020-11-14,Product_3,389.03,15,94.62,Books,5835.45,Saturday,November
2020-11-14,Product_1,443.63,9,42.76,Food,3992.67,Saturday,November
2020-11-14,Product_2,522.93,11,78.12,Clothing,5752.23,Saturday,November
2020-11-15,Product_1,456.72,10,95.1,Books,4567.200000000001,Sunday,November
2020-11-15,Product_2,484.6,10,83.11,Clothing,4846.0,Sunday,November
2020-11-15,Product_3,414.97,16,20.53,Clothing,6639.52,Sunday,November
2020-11-15,Product_4,471.98,28,67.12,Electronics,13215.44,Sunday,November
2020-11-16,Product_3,402.84,16,51.43,Toys,6445.44,Monday,November
2020-11-16,Product_1,407.42,8,89.66,Electronics,3259.36,Monday,November
2020-11-16,Product_4,489.19,29,71.45,Electronics,14186.51,Monday,November
2020-11-16,Product_2,497.34,11,47.91,Clothing,5470.74,Monday,November
2020-11-17,Product_1,470.58,10,33.55,Toys,4705.8,Tuesday,November
2020-11-17,Product_4,493.06,29,31.17,Toys,14298.74,Tuesday,November
2020-11-17,Product_2,429.35,9,59.22,Clothing,3864.15,Tuesday,November
2020-11-17,Product_3,400.81,16,52.48,Clothing,6412.96,Tuesday,November
2020-11-18,Product_1,382.96,8,38.11,Toys,3063.68,Wednesday,November
2020-11-18,Product_2,532.39,11,90.41,Electronics,5856.29,Wednesday,November
2020-11-18,Product_4,465.5,27,46.15,Books,12568.5,Wednesday,November
2020-11-18,Product_3,382.79,15,49.72,Electronics,5741.85,Wednesday,November
2020-11-19,Product_1,443.04,9,53.78,Toys,3987.36,Thursday,November
2020-11-19,Product_2,527.66,11,32.36,Food,5804.259999999999,Thursday,November
2020-11-19,Product_3,384.83,15,46.75,Clothing,5772.45,Thursday,November
2020-11-19,Product_4,537.92,31,22.39,Food,16675.52,Thursday,November
2020-11-20,Product_3,533.16,21,52.03,Toys,11196.36,Friday,November
2020-11-20,Product_1,466.38,10,45.14,Food,4663.8,Friday,November
2020-11-20,Product_2,519.44,11,73.52,Electronics,5713.84,Friday,November
2020-11-20,Product_4,444.94,26,20.73,Toys,11568.44,Friday,November
2020-11-21,Product_2,542.04,12,67.63,Toys,6504.48,Saturday,November
2020-11-21,Product_4,485.12,28,58.1,Toys,13583.36,Saturday,November
2020-11-21,Product_3,451.34,18,82.31,Toys,8124.12,Saturday,November
2020-11-21,Product_1,368.23,8,77.58,Clothing,2945.84,Saturday,November
2020-11-22,Product_3,394.32,16,60.63,Electronics,6309.12,Sunday,November
2020-11-22,Product_1,438.13,9,29.17,Electronics,3943.17,Sunday,November
2020-11-22,Product_2,515.78,11,87.32,Food,5673.58,Sunday,November
2020-11-22,Product_4,439.84,26,22.55,Food,11435.84,Sunday,November
2020-11-23,Product_3,426.19,17,89.28,Food,7245.23,Monday,November
